trackName,endTime,artistName,msPlayed,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,Likes_Song
Most Girls,2022-09-25 20:52,Hailee Steinfeld,204400,10GJQkjRJcZhGTLagFOC62,Most Girls,77,204400,0,['Hailee Steinfeld'],['5p7f24Rk5HkUZsaS3BLG5F'],2017-04-28,0.7559999999999999,0.5720000000000001,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.41700000000000004,102.986,4,Hailee Steinfeld,True
Most Girls - Acoustic,2022-09-25 20:49,Hailee Steinfeld,74320,6MH1oRsRfQc2ZCco3ic7Mx,Most Girls - Acoustic,59,200880,0,['Hailee Steinfeld'],['5p7f24Rk5HkUZsaS3BLG5F'],2017-08-04,0.6759999999999999,0.266,9,-8.847000000000001,1,0.184,0.514,0.0,0.10800000000000001,0.7070000000000001,205.59799999999998,4,Hailee Steinfeld,True
"Mother Knows Best - From ""Tangled""/Soundtrack Version",2022-09-16 14:02,Donna Murphy,190440,1lOSxJNCLvWm2bYaTcTSmK,"Mother Knows Best - From ""Tangled""/Soundtrack Version",58,190440,0,['Donna Murphy'],['5BuTOT6mPoNZ5EmaPheBI9'],2010-01-01,0.40299999999999997,0.259,5,-11.370999999999999,1,0.166,0.8290000000000001,1.61e-06,0.0451,0.473,69.283,4,Donna Murphy,True
Move Along,2022-09-06 19:07,The All-American Rejects,238880,58HpsDKeYoLtNhXFQyQmz5,Move Along,61,238880,0,['The All-American Rejects'],['3vAaWhdBR38Q02ohXqaNHT'],2005-01-01,0.526,0.92,3,-3.866,1,0.0472,0.000124,0.0,0.371,0.615,109.86,4,The All-American Rejects,True
Move On - Bonus,2021-11-08 20:20,Lil Tjay,177528,05WIYJYtnZHUmL1uuYmvY1,Move On - Bonus,69,177528,1,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],2021-04-02,0.31,0.722,7,-5.348,1,0.0813,0.287,0.0,0.345,0.349,86.693,4,Lil Tjay,True
Mr. Brightside,2022-09-07 13:55,The Killers,436300,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,82,222973,0,['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],2004,0.35200000000000004,0.9109999999999999,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.23600000000000002,148.033,4,The Killers,True
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2022-04-27 18:27,Taylor Swift,277591,7l2tmgUhV7Y2aJHjiszifg,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),82,277592,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-07,0.6609999999999999,0.8190000000000001,11,-6.269,0,0.0519,0.16699999999999998,0.0,0.0647,0.7240000000000001,135.937,4,Taylor Swift,True
Mr. Right Now (feat. Drake),2022-07-05 17:14,21 Savage,195270,4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),79,193839,1,"['21 Savage', 'Metro Boomin', 'Drake']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '3TVXtAsR1Inumwj472S9r4']",2020-10-02,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.7040000000000001,172.08,4,21 Savage,True
My Dawg,2022-04-28 23:09,Lil Baby,222164,22C7qMAoJSun8pMhIICt8z,My Dawg,6,215423,1,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],2021-04-02,0.9440000000000001,0.544,10,-6.292000000000001,0,0.0641,0.0336,0.0,0.0954,0.515,133.011,4,Lil Baby,True
My Heart,2022-09-08 17:54,KK,298392,3ppaMjhBDxRi2kTpawOSJn,My Heart,49,298393,0,['KK'],['4fEkbug6kZzzJ8eYX6Kbbp'],2008-02-28,0.8420000000000001,0.93,9,-8.328,0,0.0949,0.209,1.42e-05,0.10400000000000001,0.77,130.0,4,KK,True
My House,2022-08-27 23:02,Flo Rida,192190,6Knv6wdA0luoMUuuoYi2i1,My House,79,192191,0,['Flo Rida'],['0jnsk9HBra6NMjO2oANoPY'],2015-04-07,0.688,0.7020000000000001,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,4,Flo Rida,True
My Shit,2022-08-26 15:10,A Boogie Wit da Hoodie,128156,5uQOauh47VFt3B2kV9kRXw,My Shit,71,128157,1,['A Boogie Wit da Hoodie'],['31W5EY0aAly4Qieq6OFu6I'],2016-09-16,0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998,4,A Boogie Wit da Hoodie,True
My Stress,2022-09-23 15:12,NF,252711,0aQA9DP54h37OevE7hRc2a,My Stress,70,252712,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],2019-07-26,0.653,0.7959999999999999,7,-4.05,0,0.245,0.24,0.0,0.10800000000000001,0.405,160.026,4,NF,True
Myron,2022-08-26 15:01,Lil Uzi Vert,224954,56uXDJRCuoS7abX3SkzHKQ,Myron,79,224955,1,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],2020-03-13,0.7709999999999999,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,4,Lil Uzi Vert,True
Myself,2021-10-22 15:03,NAV,226040,05nbZ1xxVNwUTcGwLbp7CN,Myself,73,226040,1,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],2017-02-24,0.7490000000000001,0.39799999999999996,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,4,NAV,True
Más De Lo Que Aposté,2022-09-12 15:04,Aitana,205031,00QBHaaP4KUcjlmxWriMbC,Más De Lo Que Aposté,73,205031,0,"['Aitana', 'Morat']","['7eLcDZDYHXZCebtQmVFL25', '5C4PDR4LnhZTbVnKWXuDKD']",2020-07-30,0.621,0.9179999999999999,1,-3.01,0,0.0552,0.0754,0.0,0.13,0.8340000000000001,151.988,4,Aitana,True
NEED YOU MOST (So Sick),2021-11-18 00:12,The Kid LAROI,114876,2DsdZx34mT4jVtnPk1eoFM,NEED YOU MOST (So Sick),71,135227,1,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],2020-07-24,0.63,0.7070000000000001,5,-3.6319999999999997,1,0.0508,0.0681,0.0,0.284,0.285,86.84899999999999,4,The Kid LAROI,True
NEW,2021-10-02 04:13,AAA,244506,3FRXgZ1wbh0Qx30iceo2t1,NEW,12,245587,0,['AAA'],['1AyWsgtaIgXbzjJlTx2ZDp'],2018-03-28,0.6659999999999999,0.917,4,-4.638,1,0.102,0.0441,7.94e-06,0.248,0.774,91.515,4,AAA,True
Nammavemo,2022-09-10 21:09,Saketh,286639,5DN8dF1Q0K8G6pgCQjqVvF,Nammavemo,42,286639,0,['Saketh'],['2Z4Ts7fIjfQ78Nh7EEy1bQ'],2008-04-05,0.7240000000000001,0.8109999999999999,10,-6.257000000000001,1,0.0465,0.125,0.00016299999999999998,0.0805,0.583,92.068,4,Saketh,True
Narcos,2022-03-15 15:59,Migos,255378,0wbnC9AUenxp613TYaJsGK,Narcos,73,255379,1,['Migos'],['6oMuImdp5ZcFhWP0ESe6mG'],2018-01-26,0.9359999999999999,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,4,Migos,True
"Neeli Neeli Aakasam (From ""30 Rojullo Preminchadam Ela"")",2022-09-04 20:10,Sid Sriram,283114,6jsr2lK1Q2aBKtcolqikbn,"Neeli Neeli Aakasam (From ""30 Rojullo Preminchadam Ela"")",55,283115,0,"['Sid Sriram', 'Sunitha', 'Anup Rubens']","['7qjJw7ZM2ekDSahLXPjIlN', '74S8YRi4XQ5yf9ToSzuY80', '05ppw2jwDfW9zo4mj6HNXp']",2020-01-31,0.6779999999999999,0.6940000000000001,6,-4.865,0,0.0866,0.674,0.0,0.0964,0.631,95.072,4,Sid Sriram,True
Neeve,2022-09-08 20:27,G. V. Prakash,281520,4QMZ6gwFTLk9qOhaQsGIxf,Neeve,49,281520,0,['G. V. Prakash'],['5VVN3xZw1i2qihfITZlvCZ'],2010-04-13,0.7490000000000001,0.6459999999999999,2,-9.597999999999999,1,0.0389,0.111,0.0426,0.22,0.752,129.996,4,G. V. Prakash,True
Never Forget You,2021-10-24 03:45,Zara Larsson,1620,6hmhG1b4LEyNuashVvuIAo,Never Forget You,76,213428,0,"['Zara Larsson', 'MNEK']","['1Xylc3o4UrD53lo9CvFvVg', '7uMh23xWiuR7zsNkuNcm2G']",2017-03-17,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.26899999999999996,0.276,145.99200000000002,4,Zara Larsson,False
Never Needed No Help,2022-09-24 21:56,Lil Baby,639770,6q1pZ1KMjUh01Ltv2Qu0kJ,Never Needed No Help,2,195635,1,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],2021-04-02,0.713,0.495,5,-6.885,0,0.111,0.0467,0.0,0.215,0.426,130.046,4,Lil Baby,True
"Never Recover (Lil Baby & Gunna, Drake)",2021-10-11 19:48,Lil Baby,1950,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",72,194732,1,"['Lil Baby', 'Gunna', 'Drake']","['5f7VJjfbwm532GiveGC0ZK', '2hlmm7s2ICUX0LVIhVFlZQ', '3TVXtAsR1Inumwj472S9r4']",2018-10-05,0.753,0.6859999999999999,1,-5.415,0,0.284,0.0677,0.0,0.193,0.8859999999999999,132.055,4,Lil Baby,False
Next To You (feat. Justin Bieber),2022-04-01 18:44,Chris Brown,265813,7gd01LMH2gBcoDngSt8sq9,Next To You (feat. Justin Bieber),72,265813,0,"['Chris Brown', 'Justin Bieber']","['7bXgB6jMjp9ATFy66eO08Z', '1uNFoZAHBGtllmzznpCI3s']",2011-03-22,0.67,0.6759999999999999,8,-4.725,1,0.037000000000000005,0.0201,0.0,0.11,0.349,114.97399999999999,4,Chris Brown,True
Ni**as In Paris,2021-10-21 19:07,JAY-Z,219333,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,82,219333,1,"['JAY-Z', 'Kanye West']","['3nFkdlSjzX9mRTtwJOzDYB', '5K4W6rqBFWDnAN6FQUkS6x']",2011-08-08,0.789,0.858,1,-5.542000000000001,1,0.311,0.127,0.0,0.349,0.775,140.02200000000002,4,JAY-Z,True
Nice For What,2022-07-06 16:37,Drake,29738,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,79,210747,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2018-06-29,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.11900000000000001,0.758,93.37200000000001,4,Drake,False
Night Changes,2022-04-01 18:39,One Direction,226600,5O2P9iiztwhomNh8xkR9lJ,Night Changes,83,226600,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2014-11-17,0.672,0.52,8,-7.747000000000001,1,0.0353,0.8590000000000001,0.0,0.115,0.37,120.001,4,One Direction,True
Ninnila,2022-09-10 21:04,Armaan Malik,234883,2DDOQBKGmkv7bPoYF1bELz,Ninnila,52,234884,0,"['Armaan Malik', 'Thaman S']","['4IKVDbCSBTxBeAsMKjAuTs', '2FgHPfRprDaylrSRVf1UlN']",2018-01-16,0.6990000000000001,0.467,6,-6.3629999999999995,1,0.0298,0.505,2.5e-06,0.152,0.27699999999999997,128.989,4,Armaan Malik,True
Ninnu Chudagaane,2022-09-08 02:38,Devi Sri Prasad,331133,1E5zyR7GT3PKjH3cqhVXVf,Ninnu Chudagaane,43,331134,0,['Devi Sri Prasad'],['5sSzCxHtgL82pYDvx2QyEU'],2013-07-19,0.768,0.677,5,-5.39,1,0.11699999999999999,0.17800000000000002,0.0043100000000000005,0.07200000000000001,0.736,78.046,4,Devi Sri Prasad,True
No Drama,2022-09-21 16:41,Becky G,204827,5Jq958VQwRyQFujau4TMKD,No Drama,71,204828,0,"['Becky G', 'Ozuna']","['4obzFoKoKRHIphyHzJ35G3', '1i8SpTcr7yvPOmcqrbnVXY']",2020-10-29,0.708,0.815,5,-4.164,0,0.0692,0.166,0.0,0.523,0.855,174.024,4,Becky G,True
No Hands (feat. Roscoe Dash & Wale),2022-03-05 00:09,Waka Flocka Flame,263773,03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),78,263773,1,"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']","['6f4XkbvYlXMH0QgVRzW0sM', '0bfX8pF8kuHNCs57Ms4jZb', '67nwj3Y5sZQLl72VNUHEYE']",2010-10-01,0.76,0.595,1,-6.3660000000000005,1,0.0391,0.0054399999999999995,0.0,0.24100000000000002,0.361,131.497,4,Waka Flocka Flame,True
No Heart,2022-07-05 17:21,21 Savage,24314,4gmmRb6bZJffOOiww1JGTO,No Heart,72,235040,1,"['21 Savage', 'Metro Boomin']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",2016-07-15,0.9059999999999999,0.444,4,-8.692,0,0.384,0.136,6.440000000000001e-05,0.17300000000000001,0.6779999999999999,140.063,4,21 Savage,False
No I in Team,2021-10-10 18:58,Arizona Zervas,181714,3ntcm3V9ByPKN6cstxXh80,No I in Team,67,181714,1,['Arizona Zervas'],['0vRvGUQVUjytro0xpb26bs'],2018-09-13,0.74,0.5920000000000001,1,-5.003,0,0.0879,0.0173,0.0,0.276,0.379,140.093,4,Arizona Zervas,True
No Lie,2022-05-07 16:43,Sean Paul,5800,48QmG1dfvMuYLxMPt7KSRA,No Lie,79,221176,0,"['Sean Paul', 'Dua Lipa']","['3Isy6kedDrgPYoTS1dazA9', '6M2wZ9GZgrQXHCFfjv46we']",2018-06-29,0.742,0.882,7,-2.862,1,0.11699999999999999,0.0466,0.0,0.20600000000000002,0.46299999999999997,102.04,4,Sean Paul,False
No Me Ama,2022-09-15 17:09,Lucenzo,167474,4DN8e56DFCEXISA8Uqz5Pw,No Me Ama,53,167474,0,['Lucenzo'],['5bv5RplEOwdCvhq0EILh9E'],2020-07-17,0.799,0.675,7,-5.999,0,0.0772,0.418,0.0,0.0958,0.6779999999999999,96.79700000000001,4,Lucenzo,True
No Money,2022-01-19 19:22,Galantis,5700,0gb1J5UrTpzaU1s3nupgCd,No Money,71,189127,0,['Galantis'],['4sTQVOfp9vEMCemLw50sbu'],2016-04-01,0.6709999999999999,0.9159999999999999,6,-4.013999999999999,0,0.0397,0.0282,0.00762,0.24,0.8029999999999999,126.01,4,Galantis,False
No More Parties - Remix,2021-12-07 18:32,Coi Leray,192880,5A4WcRuy0FFEAC5pAK43oa,No More Parties - Remix,77,192880,1,"['Coi Leray', 'Lil Durk']","['6AMd49uBDJfhf30Ak2QR5s', '3hcs9uc56yIGFCSy9leWe7']",2021-02-19,0.8270000000000001,0.39399999999999996,11,-10.073,1,0.5589999999999999,0.253,0.0,0.12,0.715,157.0,4,Coi Leray,True
No Other Love,2022-04-05 02:27,Common Kings,730,7iGi2rGCC4NxVit1luODXC,No Other Love,54,198987,0,['Common Kings'],['4j0qbafzqnGf4ARF8tY4VL'],2013-08-13,0.687,0.8240000000000001,8,-6.937,1,0.0853,0.0504,0.0,0.168,0.51,90.001,4,Common Kings,False
No Other Love,2022-04-05 02:27,Common Kings,730,2fb8kXjXaT2hkK86VrmThw,No Other Love,48,193400,0,"['Common Kings', 'J Boog', 'Fiji']","['4j0qbafzqnGf4ARF8tY4VL', '7oEWmZ9dKlAVxTgmjUbYr4', '0DAaoRtoM8z0DHIhIzP4mJ']",2015-05-19,0.586,0.7909999999999999,8,-4.703,1,0.231,0.168,0.0,0.11800000000000001,0.562,180.06599999999997,4,Common Kings,False
No Problem (feat. Lil Wayne & 2 Chainz),2021-12-12 17:07,Chance the Rapper,304606,0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),72,304607,1,"['Chance the Rapper', 'Lil Wayne', '2 Chainz']","['1anyVhU62p31KFi8MEzkbf', '55Aa2cqylxrFIXC767Z865', '17lzZA2AlOHwCwFALHttmp']",2016-05-27,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.12300000000000001,0.7879999999999999,135.018,4,Chance the Rapper,True
No Scrubs,2021-10-14 19:05,TLC,40750,1KGi9sZVMeszgZOWivFpxs,No Scrubs,80,214400,0,['TLC'],['0TImkz4nPqjegtVSMZnMRq'],1999-02-23,0.743,0.675,8,-4.2669999999999995,0,0.0953,0.0251,0.000717,0.0685,0.59,92.90899999999999,4,TLC,True
No Sleep,2021-10-08 20:25,Wiz Khalifa,191320,2kzRSiyignH8yzPTrWvyPo,No Sleep,67,191320,1,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],2011-03-29,0.653,0.711,9,-6.454,1,0.0623,0.109,0.0,0.44299999999999995,0.769,160.048,4,Wiz Khalifa,True
No Smoke,2022-08-31 14:00,YoungBoy Never Broke Again,160000,57IRaiAB4hBZu3gnNVZC0v,No Smoke,65,160000,1,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],2017-08-04,0.6579999999999999,0.736,9,-6.097,0,0.308,0.113,0.0,0.0978,0.804,143.966,4,YoungBoy Never Broke Again,True
No Stylist (feat. Drake),2022-07-06 01:20,French Montana,189692,04MLEeAMuV9IlHEsD8vF6A,No Stylist (feat. Drake),69,192172,1,"['French Montana', 'Drake']","['6vXTefBL93Dj5IqAWq6OTv', '3TVXtAsR1Inumwj472S9r4']",2018-09-20,0.765,0.7040000000000001,5,-4.5889999999999995,0,0.127,0.0215,0.0,0.22699999999999998,0.498,147.055,4,French Montana,True
No Way Back,2021-10-02 03:43,AAA,221776,0QZaAsC0QX9q4LK4kF1408,No Way Back,26,222280,0,['AAA'],['1AyWsgtaIgXbzjJlTx2ZDp'],2018-03-28,0.635,0.809,7,-6.067,1,0.0975,0.00683,0.0,0.353,0.753,140.025,4,AAA,True
No cry No more,2021-10-08 01:37,AAA,303946,1aKuO2nJ4KYrq30BIysD3l,No cry No more,36,303947,0,['AAA'],['1AyWsgtaIgXbzjJlTx2ZDp'],2011-06-22,0.64,0.882,8,-3.069,1,0.0384,0.00139,5.29e-06,0.377,0.631,129.96200000000002,4,AAA,True
Nobody Compares To You (feat. Katie Pearlman),2022-07-30 03:25,Gryffin,75605,17ejRbr6B8l9zdqgCZsn4m,Nobody Compares To You (feat. Katie Pearlman),64,231291,0,"['Gryffin', 'Katie Pearlman']","['2ZRQcIgzPCVaT9XKhXZIzh', '1Q9KyQkc3vODeRt9OfItxl']",2019-10-24,0.59,0.764,2,-4.735,1,0.0467,0.22899999999999998,0.0,0.192,0.331,104.911,4,Gryffin,True
None of Your Love - Bonus,2021-10-21 18:59,Lil Tjay,69597,3pGRj6u9DCE9PQips45eJ1,None of Your Love - Bonus,67,153168,1,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],2021-04-02,0.7020000000000001,0.722,1,-5.921,1,0.161,0.0199,0.0,0.299,0.51,137.963,4,Lil Tjay,True
Nonstop,2022-08-16 00:55,Drake,238614,0TlLq3lA83rQOYtrqBqSct,Nonstop,80,238614,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2018-06-29,0.912,0.41200000000000003,7,-8.074,1,0.12300000000000001,0.0165,0.0126,0.10400000000000001,0.423,154.983,4,Drake,True
Not Afraid,2022-02-24 00:42,Eminem,141400,7Ie9W94M7OjPoZVV216Xus,Not Afraid,80,248133,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],2010-06-18,0.855,0.9540000000000001,0,-1.19,0,0.264,0.529,0.0,0.205,0.6679999999999999,114.635,5,Eminem,True
Noticed,2022-04-05 02:27,Lil Mosey,166410,7zLYKWcXnYeHHWidalz7rj,Noticed,79,165000,1,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],2018-10-19,0.6990000000000001,0.5579999999999999,11,-7.622000000000001,1,0.0603,0.462,0.0,0.11599999999999999,0.493,79.992,4,Lil Mosey,True
Nowadays (feat. Landon Cube),2021-09-27 19:36,Lil Skies,203907,2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),73,203908,1,"['Lil Skies', 'Landon Cube']","['7d3WFRME3vBY2cgoP38RDo', '04ei5kNgmDuNAydFhhIHnD']",2017-12-12,0.745,0.6459999999999999,6,-6.987,0,0.17,0.157,0.0,0.33799999999999997,0.46,79.993,4,Lil Skies,True
Numb,2022-04-11 17:24,Linkin Park,147056,2nLtzopw4rPReszdYBJU6h,Numb,83,185587,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2003-03-24,0.496,0.863,9,-4.1530000000000005,1,0.0381,0.0046,0.0,0.639,0.243,110.01799999999999,4,Linkin Park,True
Nuvvante Na Navvu,2022-09-08 01:29,Haricharan,274307,79usXWn1SIf3SUxbtq3ZKm,Nuvvante Na Navvu,47,274308,0,"['Haricharan', 'Sinduri Vishal']","['1QvyquqkuuwUzdszyoKIy4', '6KjiNHnbm1CNrIN0z7wJtO']",2016-01-20,0.53,0.507,7,-7.9510000000000005,0,0.0475,0.523,0.0,0.0441,0.561,179.857,3,Haricharan,True
O Tannenbaum,2021-12-17 23:52,Vince Guaraldi Trio,28416,0bjYzTbNdJyLlaG1nzoaMj,O Tannenbaum,26,305093,0,['Vince Guaraldi Trio'],['4ytkhMSAnrDP8XzRNlw9FS'],1965,0.591,0.16,5,-17.991,1,0.0426,0.879,0.00168,0.115,0.38799999999999996,122.436,4,Vince Guaraldi Trio,False
OK Not To Be OK,2022-09-14 15:14,Marshmello,159862,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,80,159863,0,"['Marshmello', 'Demi Lovato']","['64KEffDW9EtZ1y2vBYgq8T', '6S2OmqARrzebs0tKUEyXyp']",2020-09-10,0.743,0.8370000000000001,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,Marshmello,True
ORANGE SODA,2022-02-03 00:17,Baby Keem,55163,5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,78,129882,1,['Baby Keem'],['5SXuuuRpukkTvsLuUknva1'],2019-07-19,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,4,Baby Keem,True
OUT WEST (feat. Young Thug),2021-11-05 03:01,JACKBOYS,157712,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),84,157712,1,"['JACKBOYS', 'Travis Scott', 'Young Thug']","['7A8S43ryYdbWpJKeHRZRcq', '0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn']",2019-12-27,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,4,JACKBOYS,True
Obsessed,2022-07-28 21:06,Addison Rae,70250,1VpKOZ6nnap41hh5CbY8gJ,Obsessed,76,134087,0,['Addison Rae'],['4gvjmrtzydbMpyJaXUtwvP'],2021-03-18,0.884,0.665,11,-7.928999999999999,1,0.0646,0.38,9.36e-06,0.111,0.47200000000000003,110.016,4,Addison Rae,True
Off My Face,2022-03-30 03:37,Justin Bieber,75528,3T03rPwlL8NVk1yIaxeD8U,Off My Face,84,156468,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.509,0.228,4,-8.68,1,0.0332,0.92,0.0,0.10400000000000001,0.586,90.67399999999999,4,Justin Bieber,True
Oh Okay (feat. Young Thug & Lil Baby),2022-09-19 15:18,Gunna,199011,38844QuZDlnt44uHPrSA3S,Oh Okay (feat. Young Thug & Lil Baby),68,199012,1,"['Gunna', 'Young Thug', 'Lil Baby']","['2hlmm7s2ICUX0LVIhVFlZQ', '50co4Is1HCEo8bhOyUWKpn', '5f7VJjfbwm532GiveGC0ZK']",2018-02-02,0.889,0.516,8,-8.852,1,0.327,0.37200000000000005,0.0,0.0926,0.732,140.005,4,Gunna,True
Old Streets,2021-11-08 17:29,2KBABY,105600,0KjoOf3JqkFEKWqkjZ62L6,Old Streets,1,105600,1,['2KBABY'],['4mkjpWbFO45SyaHiM9GOVE'],2020-12-11,0.6859999999999999,0.36200000000000004,2,-12.042,1,0.617,0.512,0.0,0.168,0.6,126.7,5,2KBABY,True
On Me,2022-09-15 22:43,Lil Baby,179699,4Iedi94TIaB2GGb1nMB68v,On Me,85,135960,1,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],2020-12-04,0.856,0.564,6,-6.295,0,0.392,0.0032700000000000003,0.0,0.134,0.483,77.972,4,Lil Baby,True
On The Road (feat. Meek Mill & Lil Baby),2022-08-24 23:32,Post Malone,218320,12Fkyg9lpmaz2zmKOfw2Y2,On The Road (feat. Meek Mill & Lil Baby),74,218320,1,"['Post Malone', 'Meek Mill', 'Lil Baby']","['246dkjvS1zLTtiykXe5h60', '20sxb77xiYeusSH8cVdatc', '5f7VJjfbwm532GiveGC0ZK']",2019-09-06,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,5,Post Malone,True
One Call Away,2022-03-05 17:21,Charlie Puth,194453,37R0bQOQj5a7DOqh1TGzvB,One Call Away,72,194453,0,['Charlie Puth'],['6VuMaDnrHyPL1p4EHjYLi7'],2016-01-29,0.667,0.613,1,-5.353,1,0.0344,0.40299999999999997,0.0,0.115,0.47,91.024,4,Charlie Puth,True
One Last Time,2022-09-19 22:54,Ariana Grande,197266,7xoUc6faLbCqZO6fQEYprd,One Last Time,79,197267,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2014-08-25,0.628,0.593,8,-5.0360000000000005,1,0.0323,0.09300000000000001,1.65e-06,0.096,0.10400000000000001,125.02600000000001,4,Ariana Grande,True
One Less Lonely Girl,2022-08-25 21:49,Justin Bieber,229106,69ghzc538EQSVon2Gm3wrr,One Less Lonely Girl,69,229107,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2009-01-01,0.58,0.75,4,-4.421,1,0.19399999999999998,0.159,0.0,0.27399999999999997,0.728,86.93799999999999,4,Justin Bieber,True
One Life,2022-06-28 17:22,Mike Perry,231546,2aXA9aQfrqaOi1Wy3NfSZI,One Life,66,204591,0,['Mike Perry'],['6lB8vOoI4DRrrVxXwuV19c'],2019-09-27,0.653,0.757,3,-3.642,1,0.0555,0.0997,0.0,0.242,0.233,128.015,4,Mike Perry,True
One Love,2022-02-17 02:24,ARASHI,28763,3r6Am8NvUDbuS2Yqv76ivi,One Love,59,285459,0,['ARASHI'],['1XYuC1vxinTjHCNd5clB8C'],2008-06-25,0.552,0.938,10,-3.179,1,0.0468,0.188,0.0,0.405,0.6990000000000001,102.976,4,ARASHI,False
One Night,2022-03-04 19:54,Lil Yachty,243269,40yJGQyEaBbIkXpwMFkXip,One Night,68,243270,1,['Lil Yachty'],['6icQOAFXDZKsumw3YXyusw'],2016-07-05,0.764,0.475,0,-12.618,1,0.114,0.345,0.0,0.14,0.34,129.974,4,Lil Yachty,True
One Take,2022-04-27 03:53,Lil Tjay,0,4uu7gKd1PffC7QEMcMk0Ro,One Take,69,168653,1,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],2019-10-11,0.76,0.615,5,-9.36,0,0.33,0.07200000000000001,0.0,0.0571,0.35100000000000003,148.014,4,Lil Tjay,False
One Time,2022-04-02 16:29,Justin Bieber,215866,6eDApnV9Jdb1nYahOlbbUh,One Time,71,215867,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2009-01-01,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.08199999999999999,0.762,145.999,4,Justin Bieber,True
